# BEGIN PLOT
LegendOnly=/CMS_2011_S8884919/d20-x01-y01 //home/ceskajak/Ups/PYTHIA/rivet_MinBias_all_CR1/PY_rivet_MinBias_all_CR1.yoda/CMS_2011_S8884919/d20-x01-y01
DrawOnly=/CMS_2011_S8884919/d20-x01-y01 //home/ceskajak/Ups/PYTHIA/rivet_MinBias_all_CR1/PY_rivet_MinBias_all_CR1.yoda/CMS_2011_S8884919/d20-x01-y01
Title=Charged hadron multiplicity, $p_\perp > 500\,\text{GeV}$, $|\eta| < 2.4$, $\sqrt{s} = 0.9\,\text{TeV}$
RatioPlot=1
LogY=1
FullRange=1
RatioPlotReference=/CMS_2011_S8884919/d20-x01-y01
LegendXPos=0.7
XLabel=n
YLabel=$P_{n}$
Legend=1
# END PLOT

# BEGIN HISTO1D /CMS_2011_S8884919/d20-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/CMS_2011_S8884919/d20-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
Path=//home/ceskajak/Ups/PYTHIA/rivet_MinBias_all_CR1/PY_rivet_MinBias_all_CR1.yoda/CMS_2011_S8884919/d20-x01-y01
ScaledBy=3.74526513562969452e-10
Title=PY_rivet_MinBias_all_CR1
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
-5.000000e-01	5.000000e-01	3.023696e-02	3.365195e-06	3.365195e-06
5.000000e-01	1.500000e+00	2.713403e-02	3.187854e-06	3.187854e-06
1.500000e+00	2.500000e+00	3.426718e-02	3.582453e-06	3.582453e-06
2.500000e+00	3.500000e+00	3.680281e-02	3.712631e-06	3.712631e-06
3.500000e+00	4.500000e+00	3.638394e-02	3.691443e-06	3.691443e-06
4.500000e+00	5.500000e+00	3.465472e-02	3.602653e-06	3.602653e-06
5.500000e+00	6.500000e+00	3.222273e-02	3.473942e-06	3.473942e-06
6.500000e+00	7.500000e+00	3.071924e-02	3.391927e-06	3.391927e-06
7.500000e+00	8.500000e+00	2.968549e-02	3.334367e-06	3.334367e-06
8.500000e+00	9.500000e+00	2.788109e-02	3.231441e-06	3.231441e-06
9.500000e+00	1.050000e+01	2.726536e-02	3.195559e-06	3.195559e-06
1.050000e+01	1.150000e+01	2.625148e-02	3.135582e-06	3.135582e-06
1.150000e+01	1.250000e+01	2.551337e-02	3.091186e-06	3.091186e-06
1.250000e+01	1.350000e+01	2.507071e-02	3.064253e-06	3.064253e-06
1.350000e+01	1.450000e+01	2.379605e-02	2.985339e-06	2.985339e-06
1.450000e+01	1.550000e+01	2.377055e-02	2.983739e-06	2.983739e-06
1.550000e+01	1.650000e+01	2.297941e-02	2.933667e-06	2.933667e-06
1.650000e+01	1.750000e+01	2.255048e-02	2.906158e-06	2.906158e-06
1.750000e+01	1.850000e+01	2.226743e-02	2.887861e-06	2.887861e-06
1.850000e+01	1.950000e+01	2.158144e-02	2.843030e-06	2.843030e-06
1.950000e+01	2.050000e+01	2.139491e-02	2.830718e-06	2.830718e-06
2.050000e+01	2.150000e+01	2.112494e-02	2.812801e-06	2.812801e-06
2.150000e+01	2.250000e+01	2.068272e-02	2.783204e-06	2.783204e-06
2.250000e+01	2.350000e+01	2.029553e-02	2.757030e-06	2.757030e-06
2.350000e+01	2.450000e+01	1.989658e-02	2.729798e-06	2.729798e-06
2.450000e+01	2.550000e+01	1.932691e-02	2.690435e-06	2.690435e-06
2.550000e+01	2.650000e+01	1.951645e-02	2.703595e-06	2.703595e-06
2.650000e+01	2.750000e+01	1.878060e-02	2.652137e-06	2.652137e-06
2.750000e+01	2.850000e+01	1.846197e-02	2.629543e-06	2.629543e-06
2.850000e+01	2.950000e+01	1.714965e-02	2.534363e-06	2.534363e-06
2.950000e+01	3.050000e+01	1.738937e-02	2.552015e-06	2.552015e-06
3.050000e+01	3.150000e+01	1.645157e-02	2.482247e-06	2.482247e-06
3.150000e+01	3.250000e+01	1.588992e-02	2.439507e-06	2.439507e-06
3.250000e+01	3.450000e+01	1.495976e-02	1.673743e-06	1.673743e-06
3.450000e+01	3.750000e+01	1.308199e-02	1.277961e-06	1.277961e-06
3.750000e+01	4.250000e+01	1.004881e-02	8.675879e-07	8.675879e-07
4.250000e+01	4.750000e+01	6.766416e-03	7.119272e-07	7.119272e-07
# END HISTO1D

